date,time,qty.dispensed,ili.rate,drug.shortages,drug.rcs,season,temperature,humidity,weather,timestamp,month
10/9/2024,6:00,10,0.6,0,87,Fall,69.4,45,clear,2024-10-09 06:00:00,10
10/9/2024,12:00,14,0.5,0,108,Fall,57.8,63,clouds,2024-10-09 12:00:00,10
10/9/2024,18:00,15,0.9,1,122,Fall,65.2,37,clear,2024-10-09 18:00:00,10
10/10/2024,0:00,13,0.1,0,117,Fall,61.6,63,clouds,2024-10-10 00:00:00,10
10/10/2024,6:00,12,0.7,0,143,Fall,61.6,46,clear,2024-10-10 06:00:00,10
10/10/2024,12:00,14,0.8,0,93,Fall,58.7,56,clouds,2024-10-10 12:00:00,10
10/10/2024,18:00,11,0.2,0,111,Fall,53.7,54,clear,2024-10-10 18:00:00,10
10/11/2024,0:00,9,0.4,0,104,Fall,45.6,79,rain,2024-10-11 00:00:00,10
10/11/2024,6:00,21,1.8,1,117,Fall,31.9,76,snow,2024-10-11 06:00:00,10
10/11/2024,12:00,11,0.6,0,132,Fall,58.8,63,clouds,2024-10-11 12:00:00,10
10/11/2024,18:00,15,0.4,0,122,Fall,55.2,45,clear,2024-10-11 18:00:00,10
10/12/2024,0:00,17,0.7,0,133,Fall,68.4,35,clear,2024-10-12 00:00:00,10
10/12/2024,6:00,17,0.8,0,116,Fall,64.6,39,clear,2024-10-12 06:00:00,10
10/12/2024,12:00,6,0.1,0,117,Fall,60.2,61,clouds,2024-10-12 12:00:00,10
10/12/2024,18:00,8,0.1,0,111,Fall,68.4,77,rain,2024-10-12 18:00:00,10
10/13/2024,0:00,14,1.0,0,126,Fall,51.1,84,rain,2024-10-13 00:00:00,10
10/13/2024,6:00,15,1.1,0,111,Fall,58.6,47,clouds,2024-10-13 06:00:00,10
10/13/2024,12:00,16,1.1,0,116,Fall,39.0,72,snow,2024-10-13 12:00:00,10
10/13/2024,18:00,16,1.0,0,142,Fall,59.5,60,clouds,2024-10-13 18:00:00,10
10/14/2024,0:00,10,0.7,0,101,Fall,58.2,47,clear,2024-10-14 00:00:00,10
10/14/2024,6:00,15,0.5,0,117,Fall,63.9,64,clouds,2024-10-14 06:00:00,10
10/14/2024,12:00,11,0.3,0,131,Fall,54.6,80,rain,2024-10-14 12:00:00,10
10/14/2024,18:00,25,1.8,1,127,Fall,33.7,73,snow,2024-10-14 18:00:00,10
10/15/2024,0:00,19,0.4,0,110,Fall,63.6,42,clouds,2024-10-15 00:00:00,10
10/15/2024,6:00,18,1.2,0,101,Fall,48.2,61,rain,2024-10-15 06:00:00,10
10/15/2024,12:00,8,0.7,0,105,Fall,54.7,88,rain,2024-10-15 12:00:00,10
10/15/2024,18:00,19,1.0,0,112,Fall,51.7,33,clear,2024-10-15 18:00:00,10
10/16/2024,0:00,9,0.5,0,90,Fall,57.2,69,clouds,2024-10-16 00:00:00,10
10/16/2024,6:00,18,0.9,0,114,Fall,69.5,46,clear,2024-10-16 06:00:00,10
10/16/2024,12:00,11,0.3,0,101,Fall,50.6,40,clouds,2024-10-16 12:00:00,10
10/16/2024,18:00,15,1.0,0,122,Fall,43.8,61,rain,2024-10-16 18:00:00,10
10/17/2024,0:00,18,1.6,0,143,Fall,42.5,86,snow,2024-10-17 00:00:00,10
10/17/2024,6:00,12,0.5,0,125,Fall,70.0,34,clear,2024-10-17 06:00:00,10
10/17/2024,12:00,15,1.1,0,110,Fall,58.4,65,rain,2024-10-17 12:00:00,10
10/17/2024,18:00,16,0.6,0,106,Fall,63.0,49,clear,2024-10-17 18:00:00,10
10/18/2024,0:00,8,0.2,0,106,Fall,63.0,57,clouds,2024-10-18 00:00:00,10
10/18/2024,6:00,28,1.0,0,142,Fall,49.2,42,clear,2024-10-18 06:00:00,10
10/18/2024,12:00,10,1.2,0,122,Fall,55.1,88,rain,2024-10-18 12:00:00,10
10/18/2024,18:00,13,0.2,0,121,Fall,69.0,41,clear,2024-10-18 18:00:00,10
10/19/2024,0:00,16,0.1,0,113,Fall,63.8,48,clear,2024-10-19 00:00:00,10
10/19/2024,6:00,25,0.9,0,138,Fall,70.5,41,clear,2024-10-19 06:00:00,10
10/19/2024,12:00,20,1.3,0,90,Fall,56.2,50,clouds,2024-10-19 12:00:00,10
10/19/2024,18:00,12,0.9,0,104,Fall,84.8,31,clear,2024-10-19 18:00:00,10
10/20/2024,0:00,19,0.9,1,127,Fall,55.7,51,clouds,2024-10-20 00:00:00,10
10/20/2024,6:00,13,0.6,0,122,Fall,61.0,44,clouds,2024-10-20 06:00:00,10
10/20/2024,12:00,9,0.3,0,106,Fall,60.1,33,clear,2024-10-20 12:00:00,10
10/20/2024,18:00,19,1.7,0,112,Fall,44.1,74,rain,2024-10-20 18:00:00,10
10/21/2024,0:00,8,0.4,0,117,Fall,56.7,52,clouds,2024-10-21 00:00:00,10
10/21/2024,6:00,17,1.0,0,100,Fall,53.1,41,clouds,2024-10-21 06:00:00,10
10/21/2024,12:00,7,0.4,0,87,Fall,58.5,58,clouds,2024-10-21 12:00:00,10
10/21/2024,18:00,10,0.5,0,110,Fall,67.3,37,clear,2024-10-21 18:00:00,10
10/22/2024,0:00,13,1.0,0,101,Fall,55.0,79,rain,2024-10-22 00:00:00,10
10/22/2024,6:00,10,0.8,0,109,Fall,66.1,51,clear,2024-10-22 06:00:00,10
10/22/2024,12:00,18,0.4,0,123,Fall,63.1,39,clear,2024-10-22 12:00:00,10
10/22/2024,18:00,17,0.9,0,167,Fall,58.8,72,rain,2024-10-22 18:00:00,10
10/23/2024,0:00,13,1.0,0,75,Fall,52.0,89,rain,2024-10-23 00:00:00,10
10/23/2024,6:00,19,0.1,0,138,Fall,66.7,51,clear,2024-10-23 06:00:00,10
10/23/2024,12:00,7,0.1,0,125,Fall,65.5,49,clear,2024-10-23 12:00:00,10
10/23/2024,18:00,7,0.1,0,109,Fall,50.8,76,rain,2024-10-23 18:00:00,10
10/24/2024,0:00,14,0.1,0,131,Fall,61.7,31,clear,2024-10-24 00:00:00,10
10/24/2024,6:00,22,1.7,0,132,Fall,21.7,92,snow,2024-10-24 06:00:00,10
10/24/2024,12:00,16,1.1,0,118,Fall,53.5,72,rain,2024-10-24 12:00:00,10
10/24/2024,18:00,12,0.9,0,103,Fall,52.1,67,clouds,2024-10-24 18:00:00,10
10/25/2024,0:00,14,0.9,0,131,Fall,43.1,51,clear,2024-10-25 00:00:00,10
10/25/2024,6:00,17,0.6,0,108,Fall,54.8,69,rain,2024-10-25 06:00:00,10
10/25/2024,12:00,12,0.8,0,93,Fall,66.8,32,clear,2024-10-25 12:00:00,10
10/25/2024,18:00,15,1.3,0,137,Fall,57.8,40,clear,2024-10-25 18:00:00,10
10/26/2024,0:00,16,0.8,0,120,Fall,64.0,63,clouds,2024-10-26 00:00:00,10
10/26/2024,6:00,25,1.7,0,108,Fall,40.4,88,snow,2024-10-26 06:00:00,10
10/26/2024,12:00,5,0.4,0,99,Fall,59.9,40,clear,2024-10-26 12:00:00,10
10/26/2024,18:00,17,0.9,0,119,Fall,62.4,32,clear,2024-10-26 18:00:00,10
10/27/2024,0:00,12,0.5,0,113,Fall,58.5,62,clouds,2024-10-27 00:00:00,10
10/27/2024,6:00,13,1.2,0,127,Fall,54.4,63,rain,2024-10-27 06:00:00,10
10/27/2024,12:00,15,0.4,0,113,Fall,65.1,61,rain,2024-10-27 12:00:00,10
10/27/2024,18:00,9,0.4,0,116,Fall,59.7,67,clouds,2024-10-27 18:00:00,10
10/28/2024,0:00,15,0.6,0,119,Fall,48.5,56,clouds,2024-10-28 00:00:00,10
10/28/2024,6:00,11,0.6,1,111,Fall,55.9,87,rain,2024-10-28 06:00:00,10
10/28/2024,12:00,19,1.0,0,123,Fall,37.5,73,snow,2024-10-28 12:00:00,10
10/28/2024,18:00,7,0.4,0,86,Fall,47.6,32,clear,2024-10-28 18:00:00,10
10/29/2024,0:00,16,0.5,0,112,Fall,62.0,34,clear,2024-10-29 00:00:00,10
10/29/2024,6:00,19,1.4,0,129,Fall,39.8,79,snow,2024-10-29 06:00:00,10
10/29/2024,12:00,14,1.0,1,110,Fall,50.2,81,rain,2024-10-29 12:00:00,10
10/29/2024,18:00,16,0.6,0,117,Fall,56.1,37,clear,2024-10-29 18:00:00,10
10/30/2024,0:00,15,1.1,0,125,Fall,51.4,53,clear,2024-10-30 00:00:00,10
10/30/2024,6:00,14,1.3,0,108,Fall,25.4,87,snow,2024-10-30 06:00:00,10
10/30/2024,12:00,12,0.8,0,112,Fall,53.7,40,clear,2024-10-30 12:00:00,10
10/30/2024,18:00,14,1.2,0,132,Fall,32.5,88,snow,2024-10-30 18:00:00,10
10/31/2024,0:00,16,0.7,0,111,Fall,65.9,31,clear,2024-10-31 00:00:00,10
10/31/2024,6:00,10,1.6,0,81,Fall,67.8,30,clear,2024-10-31 06:00:00,10
10/31/2024,12:00,18,1.5,0,108,Fall,43.1,80,rain,2024-10-31 12:00:00,10
10/31/2024,18:00,12,0.6,0,113,Fall,58.3,69,rain,2024-10-31 18:00:00,10
11/1/2024,0:00,17,1.1,0,126,Fall,47.8,68,rain,2024-11-01 00:00:00,11
11/1/2024,6:00,8,1.0,0,109,Fall,55.5,64,rain,2024-11-01 06:00:00,11
11/1/2024,12:00,21,2.3,1,116,Fall,40.7,78,snow,2024-11-01 12:00:00,11
11/1/2024,18:00,8,0.5,0,99,Fall,66.1,43,clear,2024-11-01 18:00:00,11
11/2/2024,0:00,19,0.8,0,140,Fall,79.3,47,clear,2024-11-02 00:00:00,11
11/2/2024,6:00,15,2.3,0,105,Fall,36.5,87,snow,2024-11-02 06:00:00,11
11/2/2024,12:00,16,0.8,0,109,Fall,60.3,79,rain,2024-11-02 12:00:00,11
11/2/2024,18:00,17,0.7,0,96,Fall,71.4,35,clear,2024-11-02 18:00:00,11
11/3/2024,0:00,15,1.5,0,109,Fall,50.6,78,rain,2024-11-03 00:00:00,11
11/3/2024,6:00,11,1.0,0,116,Fall,71.0,31,clear,2024-11-03 06:00:00,11
11/3/2024,12:00,26,1.9,0,133,Fall,57.0,50,clouds,2024-11-03 12:00:00,11
11/3/2024,18:00,19,1.3,0,139,Fall,54.9,65,rain,2024-11-03 18:00:00,11
11/4/2024,0:00,17,1.0,0,106,Fall,62.1,30,clear,2024-11-04 00:00:00,11
11/4/2024,6:00,15,1.0,1,112,Fall,64.7,43,clear,2024-11-04 06:00:00,11
11/4/2024,12:00,17,1.9,0,115,Fall,51.3,59,clouds,2024-11-04 12:00:00,11
11/4/2024,18:00,10,0.4,0,116,Fall,64.0,32,clear,2024-11-04 18:00:00,11
11/5/2024,0:00,16,1.1,0,110,Fall,48.5,85,rain,2024-11-05 00:00:00,11
11/5/2024,6:00,26,2.9,0,149,Fall,31.6,82,snow,2024-11-05 06:00:00,11
11/5/2024,12:00,20,1.2,0,131,Fall,50.5,75,rain,2024-11-05 12:00:00,11
11/5/2024,18:00,13,1.0,0,115,Fall,54.6,65,clouds,2024-11-05 18:00:00,11
11/6/2024,0:00,14,1.8,0,84,Fall,49.9,35,clear,2024-11-06 00:00:00,11
11/6/2024,6:00,13,0.8,0,118,Fall,53.4,83,rain,2024-11-06 06:00:00,11
11/6/2024,12:00,14,1.3,0,116,Fall,45.0,52,clear,2024-11-06 12:00:00,11
11/6/2024,18:00,28,1.6,0,128,Fall,51.9,33,clear,2024-11-06 18:00:00,11
11/7/2024,0:00,17,0.9,0,109,Fall,65.9,53,clear,2024-11-07 00:00:00,11
11/7/2024,6:00,16,1.9,0,115,Fall,36.3,76,snow,2024-11-07 06:00:00,11
11/7/2024,12:00,14,1.0,0,127,Fall,60.6,53,clouds,2024-11-07 12:00:00,11
11/7/2024,18:00,19,2.0,0,122,Fall,59.3,34,clear,2024-11-07 18:00:00,11
11/8/2024,0:00,17,0.9,0,102,Fall,62.7,52,clear,2024-11-08 00:00:00,11
11/8/2024,6:00,23,2.6,0,111,Fall,26.5,89,snow,2024-11-08 06:00:00,11
11/8/2024,12:00,14,0.7,0,125,Fall,65.7,47,clear,2024-11-08 12:00:00,11
11/8/2024,18:00,11,0.9,0,119,Fall,46.7,49,clear,2024-11-08 18:00:00,11
11/9/2024,0:00,10,0.5,0,112,Fall,65.4,37,clear,2024-11-09 00:00:00,11
11/9/2024,6:00,28,2.9,1,139,Fall,20.9,80,snow,2024-11-09 06:00:00,11
11/9/2024,12:00,18,0.7,0,113,Fall,66.6,31,clear,2024-11-09 12:00:00,11
11/9/2024,18:00,20,2.8,1,137,Fall,20.7,72,snow,2024-11-09 18:00:00,11
11/10/2024,0:00,18,2.0,0,135,Fall,43.3,64,rain,2024-11-10 00:00:00,11
11/10/2024,6:00,15,1.5,0,129,Fall,49.8,66,rain,2024-11-10 06:00:00,11
11/10/2024,12:00,17,1.6,0,116,Fall,48.7,87,rain,2024-11-10 12:00:00,11
11/10/2024,18:00,14,1.0,1,138,Fall,66.8,30,clear,2024-11-10 18:00:00,11
11/11/2024,0:00,16,0.6,0,126,Fall,65.8,76,rain,2024-11-11 00:00:00,11
11/11/2024,6:00,15,1.0,1,109,Fall,55.3,53,clear,2024-11-11 06:00:00,11
11/11/2024,12:00,14,0.8,1,125,Fall,66.8,36,clear,2024-11-11 12:00:00,11
11/11/2024,18:00,11,0.8,0,109,Fall,57.4,75,rain,2024-11-11 18:00:00,11
11/12/2024,0:00,16,1.2,0,95,Fall,55.2,78,rain,2024-11-12 00:00:00,11
11/12/2024,6:00,26,2.4,0,131,Fall,40.5,82,snow,2024-11-12 06:00:00,11
11/12/2024,12:00,10,1.2,0,109,Fall,58.4,49,clouds,2024-11-12 12:00:00,11
11/12/2024,18:00,15,0.8,0,98,Fall,62.9,86,rain,2024-11-12 18:00:00,11
11/13/2024,0:00,17,0.8,0,107,Fall,57.1,42,clear,2024-11-13 00:00:00,11
11/13/2024,6:00,15,0.5,1,110,Fall,51.6,60,clouds,2024-11-13 06:00:00,11
11/13/2024,12:00,15,1.3,1,131,Fall,58.3,73,rain,2024-11-13 12:00:00,11
11/13/2024,18:00,16,0.7,0,124,Fall,81.9,53,clear,2024-11-13 18:00:00,11
11/14/2024,0:00,13,2.0,0,141,Fall,46.5,42,clouds,2024-11-14 00:00:00,11
11/14/2024,6:00,20,1.2,0,128,Fall,68.3,64,clouds,2024-11-14 06:00:00,11
11/14/2024,12:00,28,2.6,0,117,Fall,33.6,87,snow,2024-11-14 12:00:00,11
11/14/2024,18:00,13,0.9,0,110,Fall,67.4,53,clouds,2024-11-14 18:00:00,11
11/15/2024,0:00,21,2.6,0,152,Fall,31.5,85,snow,2024-11-15 00:00:00,11
11/15/2024,6:00,19,2.6,0,123,Fall,36.0,86,snow,2024-11-15 06:00:00,11
11/15/2024,12:00,16,1.2,0,116,Fall,45.8,40,clear,2024-11-15 12:00:00,11
11/15/2024,18:00,16,0.9,0,127,Fall,69.6,74,rain,2024-11-15 18:00:00,11
11/16/2024,0:00,16,2.4,0,129,Fall,42.2,32,clear,2024-11-16 00:00:00,11
11/16/2024,6:00,12,0.5,0,129,Fall,62.0,60,clouds,2024-11-16 06:00:00,11
11/16/2024,12:00,13,0.8,0,95,Fall,63.7,67,clouds,2024-11-16 12:00:00,11
11/16/2024,18:00,14,0.9,0,119,Fall,57.9,41,clear,2024-11-16 18:00:00,11
11/17/2024,0:00,9,0.9,0,124,Fall,53.4,60,clouds,2024-11-17 00:00:00,11
11/17/2024,6:00,12,0.3,0,115,Fall,70.6,38,clear,2024-11-17 06:00:00,11
11/17/2024,12:00,13,1.1,0,107,Fall,53.9,66,rain,2024-11-17 12:00:00,11
11/17/2024,18:00,21,2.1,0,121,Fall,33.7,82,snow,2024-11-17 18:00:00,11
11/18/2024,0:00,13,1.6,0,101,Fall,51.4,41,clouds,2024-11-18 00:00:00,11
11/18/2024,6:00,13,1.7,0,110,Fall,51.9,47,clouds,2024-11-18 06:00:00,11
11/18/2024,12:00,15,0.7,1,83,Fall,61.7,34,clear,2024-11-18 12:00:00,11
11/18/2024,18:00,23,1.4,0,127,Fall,53.7,61,rain,2024-11-18 18:00:00,11
11/19/2024,0:00,18,2.4,0,110,Fall,35.3,76,snow,2024-11-19 00:00:00,11
11/19/2024,6:00,17,1.1,0,99,Fall,65.3,86,rain,2024-11-19 06:00:00,11
11/19/2024,12:00,17,0.9,0,119,Fall,60.9,51,clouds,2024-11-19 12:00:00,11
11/19/2024,18:00,16,1.3,0,116,Fall,60.7,33,clear,2024-11-19 18:00:00,11
11/20/2024,0:00,8,0.6,0,85,Fall,60.9,47,clear,2024-11-20 00:00:00,11
11/20/2024,6:00,17,1.4,0,140,Fall,56.2,31,clear,2024-11-20 06:00:00,11
11/20/2024,12:00,23,0.6,0,104,Fall,70.9,46,clouds,2024-11-20 12:00:00,11
11/20/2024,18:00,11,0.4,0,127,Fall,60.0,42,clear,2024-11-20 18:00:00,11
11/21/2024,0:00,15,1.0,0,115,Fall,75.5,38,clear,2024-11-21 00:00:00,11
11/21/2024,6:00,17,0.8,0,106,Fall,62.2,54,clear,2024-11-21 06:00:00,11
11/21/2024,12:00,11,0.7,0,104,Fall,59.8,69,clouds,2024-11-21 12:00:00,11
11/21/2024,18:00,20,2.4,0,105,Fall,44.6,56,clouds,2024-11-21 18:00:00,11
11/22/2024,0:00,11,1.3,0,91,Fall,53.4,55,clouds,2024-11-22 00:00:00,11
11/22/2024,6:00,12,0.6,0,110,Fall,63.7,67,clouds,2024-11-22 06:00:00,11
11/22/2024,12:00,14,1.8,0,120,Fall,58.3,42,clouds,2024-11-22 12:00:00,11
11/22/2024,18:00,19,1.2,0,132,Fall,43.3,63,clouds,2024-11-22 18:00:00,11
11/23/2024,0:00,16,1.0,1,111,Fall,48.2,39,clear,2024-11-23 00:00:00,11
11/23/2024,6:00,10,0.1,0,110,Fall,72.3,40,clear,2024-11-23 06:00:00,11
11/23/2024,12:00,10,0.8,0,128,Fall,63.5,50,clear,2024-11-23 12:00:00,11
11/23/2024,18:00,18,1.5,0,124,Fall,59.8,53,clouds,2024-11-23 18:00:00,11
11/24/2024,0:00,15,0.8,0,111,Fall,65.7,44,clear,2024-11-24 00:00:00,11
11/24/2024,6:00,14,0.5,0,147,Fall,64.3,39,clear,2024-11-24 06:00:00,11
11/24/2024,12:00,19,1.0,0,125,Fall,56.2,53,clear,2024-11-24 12:00:00,11
11/24/2024,18:00,7,1.6,0,107,Fall,50.1,56,clouds,2024-11-24 18:00:00,11
11/25/2024,0:00,19,1.2,0,98,Fall,52.1,49,clear,2024-11-25 00:00:00,11
11/25/2024,6:00,15,0.9,0,129,Fall,62.4,79,rain,2024-11-25 06:00:00,11
11/25/2024,12:00,11,0.7,0,121,Fall,67.4,84,rain,2024-11-25 12:00:00,11
11/25/2024,18:00,21,1.4,0,94,Fall,59.6,66,clouds,2024-11-25 18:00:00,11
11/26/2024,0:00,12,1.3,0,113,Fall,70.8,36,clear,2024-11-26 00:00:00,11
11/26/2024,6:00,22,0.6,0,122,Fall,67.8,34,clear,2024-11-26 06:00:00,11
11/26/2024,12:00,11,0.9,0,123,Fall,68.0,44,clouds,2024-11-26 12:00:00,11
11/26/2024,18:00,15,1.4,0,113,Fall,47.9,55,clouds,2024-11-26 18:00:00,11
11/27/2024,0:00,21,1.6,1,134,Fall,52.7,32,clear,2024-11-27 00:00:00,11
11/27/2024,6:00,12,1.4,0,130,Fall,50.2,85,rain,2024-11-27 06:00:00,11
11/27/2024,12:00,14,1.3,0,111,Fall,50.6,73,rain,2024-11-27 12:00:00,11
11/27/2024,18:00,17,1.1,0,97,Fall,47.3,68,rain,2024-11-27 18:00:00,11
11/28/2024,0:00,8,0.7,0,117,Fall,61.1,41,clear,2024-11-28 00:00:00,11
11/28/2024,6:00,21,1.5,0,108,Fall,56.2,50,clouds,2024-11-28 06:00:00,11
11/28/2024,12:00,7,0.6,1,101,Fall,55.1,47,clear,2024-11-28 12:00:00,11
11/28/2024,18:00,18,1.2,0,128,Fall,64.8,34,clear,2024-11-28 18:00:00,11
11/29/2024,0:00,12,0.8,0,133,Fall,50.5,67,clouds,2024-11-29 00:00:00,11
11/29/2024,6:00,18,2.0,0,119,Fall,54.8,41,clouds,2024-11-29 06:00:00,11
11/29/2024,12:00,20,1.0,0,109,Fall,53.9,66,clouds,2024-11-29 12:00:00,11
11/29/2024,18:00,12,1.3,0,140,Fall,62.3,50,clear,2024-11-29 18:00:00,11
11/30/2024,0:00,14,1.0,0,123,Fall,54.8,44,clear,2024-11-30 00:00:00,11
11/30/2024,6:00,24,2.7,0,131,Fall,30.1,86,snow,2024-11-30 06:00:00,11
11/30/2024,12:00,14,1.2,0,110,Fall,52.9,67,clouds,2024-11-30 12:00:00,11
11/30/2024,18:00,12,0.4,1,96,Fall,60.6,49,clear,2024-11-30 18:00:00,11
12/1/2024,0:00,19,3.0,1,134,Winter,40.6,34,clear,2024-12-01 00:00:00,12
12/1/2024,6:00,24,3.7,0,141,Winter,22.3,85,rain,2024-12-01 06:00:00,12
12/1/2024,12:00,24,3.5,1,119,Winter,34.6,43,clouds,2024-12-01 12:00:00,12
12/1/2024,18:00,29,3.7,0,126,Winter,38.0,54,clouds,2024-12-01 18:00:00,12
12/2/2024,0:00,40,4.5,1,136,Winter,31.7,54,clouds,2024-12-02 00:00:00,12
12/2/2024,6:00,14,1.7,0,123,Winter,47.0,53,clear,2024-12-02 06:00:00,12
12/2/2024,12:00,20,2.9,0,105,Winter,36.8,86,rain,2024-12-02 12:00:00,12
12/2/2024,18:00,30,3.8,0,150,Winter,38.9,41,clouds,2024-12-02 18:00:00,12
12/3/2024,0:00,27,2.9,0,133,Winter,33.7,50,clear,2024-12-03 00:00:00,12
12/3/2024,6:00,32,4.1,0,130,Winter,35.8,75,snow,2024-12-03 06:00:00,12
12/3/2024,12:00,26,3.7,0,118,Winter,41.1,36,clear,2024-12-03 12:00:00,12
12/3/2024,18:00,24,3.0,0,121,Winter,38.1,44,clear,2024-12-03 18:00:00,12
12/4/2024,0:00,37,3.6,1,105,Winter,28.0,42,clear,2024-12-04 00:00:00,12
12/4/2024,6:00,39,3.3,0,131,Winter,30.1,63,clouds,2024-12-04 06:00:00,12
12/4/2024,12:00,43,4.3,0,160,Winter,34.9,54,clouds,2024-12-04 12:00:00,12
12/4/2024,18:00,22,3.3,0,130,Winter,24.1,42,clear,2024-12-04 18:00:00,12
12/5/2024,0:00,31,3.9,0,149,Winter,38.5,90,snow,2024-12-05 00:00:00,12
12/5/2024,6:00,31,3.5,0,127,Winter,29.0,46,clear,2024-12-05 06:00:00,12
12/5/2024,12:00,17,2.3,0,135,Winter,46.2,51,clear,2024-12-05 12:00:00,12
12/5/2024,18:00,14,2.7,0,105,Winter,33.3,68,clouds,2024-12-05 18:00:00,12
12/6/2024,0:00,27,2.8,1,115,Winter,38.1,70,rain,2024-12-06 00:00:00,12
12/6/2024,6:00,27,3.3,0,134,Winter,29.3,60,clouds,2024-12-06 06:00:00,12
12/6/2024,12:00,25,3.7,0,121,Winter,31.8,46,clear,2024-12-06 12:00:00,12
12/6/2024,18:00,28,2.6,1,136,Winter,38.4,46,clear,2024-12-06 18:00:00,12
12/7/2024,0:00,26,3.3,1,129,Winter,32.5,93,snow,2024-12-07 00:00:00,12
12/7/2024,6:00,35,3.4,0,134,Winter,20.9,89,rain,2024-12-07 06:00:00,12
12/7/2024,12:00,22,2.3,0,134,Winter,43.6,45,clear,2024-12-07 12:00:00,12
12/7/2024,18:00,34,4.3,0,130,Winter,26.5,72,snow,2024-12-07 18:00:00,12
12/8/2024,0:00,30,3.0,0,101,Winter,38.4,40,clear,2024-12-08 00:00:00,12
12/8/2024,6:00,23,2.8,1,115,Winter,32.7,43,clear,2024-12-08 06:00:00,12
12/8/2024,12:00,36,4.5,0,121,Winter,30.0,76,snow,2024-12-08 12:00:00,12
12/8/2024,18:00,34,4.6,0,112,Winter,30.9,32,clear,2024-12-08 18:00:00,12
12/9/2024,0:00,26,3.8,1,128,Winter,37.6,46,clouds,2024-12-09 00:00:00,12
12/9/2024,6:00,34,3.3,0,131,Winter,26.4,60,clouds,2024-12-09 06:00:00,12
12/9/2024,12:00,26,3.2,0,106,Winter,33.4,84,snow,2024-12-09 12:00:00,12
12/9/2024,18:00,31,3.8,0,137,Winter,23.5,82,rain,2024-12-09 18:00:00,12
12/10/2024,0:00,27,4.7,0,127,Winter,31.7,76,snow,2024-12-10 00:00:00,12
12/10/2024,6:00,43,4.3,0,127,Winter,34.6,70,snow,2024-12-10 06:00:00,12
12/10/2024,12:00,33,4.9,0,142,Winter,31.7,32,clear,2024-12-10 12:00:00,12
12/10/2024,18:00,31,3.9,0,126,Winter,24.0,33,clear,2024-12-10 18:00:00,12
12/11/2024,0:00,36,4.7,1,102,Winter,26.7,70,snow,2024-12-11 00:00:00,12
12/11/2024,6:00,24,3.7,0,95,Winter,29.6,66,rain,2024-12-11 06:00:00,12
12/11/2024,12:00,30,3.5,0,114,Winter,39.8,76,snow,2024-12-11 12:00:00,12
12/11/2024,18:00,29,3.6,1,97,Winter,37.7,36,clear,2024-12-11 18:00:00,12
12/12/2024,0:00,30,3.5,0,133,Winter,43.6,47,clear,2024-12-12 00:00:00,12
12/12/2024,6:00,33,4.9,0,104,Winter,31.8,79,snow,2024-12-12 06:00:00,12
12/12/2024,12:00,26,3.6,0,118,Winter,25.7,73,rain,2024-12-12 12:00:00,12
12/12/2024,18:00,30,4.2,0,130,Winter,25.2,85,snow,2024-12-12 18:00:00,12
12/13/2024,0:00,33,3.4,0,158,Winter,43.1,31,clear,2024-12-13 00:00:00,12
12/13/2024,6:00,24,3.2,0,129,Winter,32.8,37,clear,2024-12-13 06:00:00,12
12/13/2024,12:00,29,4.3,0,118,Winter,26.1,77,snow,2024-12-13 12:00:00,12
12/13/2024,18:00,27,3.4,0,126,Winter,32.1,83,rain,2024-12-13 18:00:00,12
12/14/2024,0:00,39,3.5,1,125,Winter,34.1,85,snow,2024-12-14 00:00:00,12
12/14/2024,6:00,27,3.1,1,140,Winter,37.8,90,snow,2024-12-14 06:00:00,12
12/14/2024,12:00,34,4.0,0,124,Winter,23.2,92,snow,2024-12-14 12:00:00,12
12/14/2024,18:00,26,3.6,0,128,Winter,23.4,48,clear,2024-12-14 18:00:00,12
12/15/2024,0:00,28,3.2,0,118,Winter,24.8,66,clouds,2024-12-15 00:00:00,12
12/15/2024,6:00,27,3.0,0,136,Winter,35.5,42,clear,2024-12-15 06:00:00,12
12/15/2024,12:00,34,3.8,0,138,Winter,33.2,44,clouds,2024-12-15 12:00:00,12
12/15/2024,18:00,27,2.5,0,122,Winter,38.7,45,clear,2024-12-15 18:00:00,12
12/16/2024,0:00,33,4.4,0,131,Winter,21.8,55,clouds,2024-12-16 00:00:00,12
12/16/2024,6:00,29,3.4,0,127,Winter,29.3,81,rain,2024-12-16 06:00:00,12
12/16/2024,12:00,47,4.6,0,163,Winter,31.8,78,snow,2024-12-16 12:00:00,12
12/16/2024,18:00,28,4.9,0,117,Winter,27.3,49,clouds,2024-12-16 18:00:00,12
12/17/2024,0:00,28,2.4,0,152,Winter,34.6,49,clear,2024-12-17 00:00:00,12
12/17/2024,6:00,24,3.1,0,137,Winter,27.0,51,clear,2024-12-17 06:00:00,12
12/17/2024,12:00,29,4.2,1,132,Winter,30.3,37,clear,2024-12-17 12:00:00,12
12/17/2024,18:00,30,3.6,0,136,Winter,32.4,94,snow,2024-12-17 18:00:00,12
12/18/2024,0:00,33,3.5,0,137,Winter,20.3,85,rain,2024-12-18 00:00:00,12
12/18/2024,6:00,23,3.3,0,141,Winter,33.5,86,snow,2024-12-18 06:00:00,12
12/18/2024,12:00,30,3.1,1,144,Winter,29.1,66,clouds,2024-12-18 12:00:00,12
12/18/2024,18:00,36,5.0,0,116,Winter,30.8,55,clouds,2024-12-18 18:00:00,12
